Id,SalePrice
1609,196966.0
1610,156604.0
1611,156475.0
1612,184131.0
1613,170913.0
1614,125509.0
1615,94638.0
1616,78466.0
1617,95608.0
1618,126983.0
1619,138889.0
1620,137096.0
1621,151690.0
1622,134043.0
1623,265752.0
1624,211533.0
1625,120340.0
1626,166160.0
1627,199872.0
1628,298503.0
1629,184274.0
1630,339744.0
1631,239724.0
1632,251130.0
1633,172220.0
1634,180527.0
1635,178946.0
1636,159972.0
1637,184570.0
1638,208753.0
1639,182015.0
1640,280377.0
1641,180402.0
1642,218472.0
1643,231554.0
1644,240459.0
1645,188705.0
1646,159828.0
1647,165719.0
1648,127137.0
1649,141618.0
1650,120712.0
1651,115131.0
1652,98592.0
1653,101800.0
1654,148627.0
1655,144462.0
1656,141468.0
1657,148627.0
1658,140241.0
1659,126809.0
1660,157285.0
1661,415493.0
1662,454788.0
1663,406486.0
1664,265876.0
1665,316339.0
1666,333795.0
1667,402010.0
1668,341858.0
1669,315540.0
1670,373168.0
1671,242991.0
1672,414335.0
1673,293500.0
1674,220816.0
1675,176424.0
1676,170568.0
1677,201107.0
1678,299970.0
1679,379508.0
1680,313298.0
1681,250296.0
1682,326079.0
1683,166247.0
1684,192106.0
1685,183236.0
1686,170373.0
1687,179767.0
1688,186441.0
1689,192874.0
1690,199975.0
1691,185686.0
1692,317046.0
1693,182288.0
1694,187700.0
1695,178259.0
1696,276487.0
1697,181646.0
1698,358675.0
1699,278242.0
1700,238215.0
1701,272867.0
1702,239473.0
1703,240893.0
1704,278533.0
1705,226414.0
1706,271535.0
1707,237183.0
1708,207404.0
1709,272316.0
1710,223933.0
1711,297767.0
1712,269327.0
1713,273446.0
1714,216893.0
1715,209458.0
1716,204391.0
1717,181250.0
1718,122908.0
1719,197980.0
1720,228207.0
1721,177581.0
1722,134507.0
1723,159748.0
1724,211668.0
1725,250027.0
1726,183624.0
1727,148573.0
1728,192176.0
1729,164940.0
1730,176410.0
1731,124904.0
1732,129832.0
1733,115894.0
1734,121143.0
1735,133018.0
1736,117007.0
1737,291025.0
1738,212846.0
1739,239699.0
1740,199324.0
1741,199915.0
1742,171865.0
1743,172505.0
1744,266475.0
1745,194315.0
1746,221686.0
1747,213525.0
1748,211391.0
1749,148269.0
1750,137276.0
1751,244053.0
1752,124051.0
1753,137837.0
1754,204392.0
1755,162842.0
1756,147840.0
1757,125362.0
1758,153502.0
1759,173165.0
1760,156943.0
1761,153993.0
1762,184691.0
1763,188009.0
1764,113669.0
1765,157506.0
1766,196745.0
1767,229444.0
1768,141961.0
1769,177220.0
1770,137037.0
1771,135291.0
1772,125393.0
1773,123825.0
1774,135471.0
1775,136733.0
1776,129461.0
1777,109434.0
1778,139150.0
1779,120448.0
1780,194152.0
1781,127723.0
1782,75085.0
1783,134991.0
1784,97370.0
1785,120479.0
1786,140593.0
1787,156359.0
1788,54007.0
1789,105566.0
1790,59361.0
1791,149978.0
1792,143534.0
1793,148554.0
1794,148334.0
1795,136194.0
1796,133909.0
1797,128736.0
1798,125013.0
1799,111717.0
1800,129242.0
1801,116312.0
1802,147434.0
1803,149462.0
1804,142729.0
1805,140586.0
1806,116873.0
1807,129440.0
1808,129872.0
1809,124232.0
1810,155798.0
1811,94282.0
1812,99026.0
1813,131253.0
1814,91450.0
1815,59734.0
1816,97877.0
1817,106544.0
1818,126716.0
1819,123479.0
1820,66303.0
1821,122201.0
1822,162488.0
1823,54451.0
1824,126975.0
1825,128281.0
1826,101934.0
1827,99120.0
1828,140035.0
1829,117893.0
1830,141732.0
1831,150386.0
1832,87947.0
1833,132747.0
1834,120454.0
1835,103363.0
1836,120961.0
1837,82013.0
1838,126837.0
1839,90007.0
1840,172188.0
1841,142716.0
1842,91101.0
1843,143908.0
1844,145356.0
1845,147008.0
1846,153103.0
1847,164170.0
1848,53596.0
1849,114766.0
1850,123846.0
1851,164644.0
1852,133952.0
1853,126803.0
1854,176279.0
1855,169710.0
1856,217679.0
1857,187150.0
1858,130346.0
1859,126722.0
1860,160089.0
1861,126722.0
1862,312712.0
1863,276399.0
1864,276399.0
1865,339959.0
1866,357486.0
1867,235811.0
1868,304559.0
1869,193714.0
1870,225993.0
1871,280191.0
1872,184537.0
1873,210728.0
1874,152050.0
1875,215684.0
1876,190735.0
1877,216263.0
1878,206601.0
1879,120630.0
1880,137614.0
1881,243147.0
1882,268203.0
1883,190064.0
1884,206935.0
1885,251669.0
1886,299888.0
1887,200978.0
1888,283167.0
1889,183521.0
1890,117289.0
1891,144460.0
1892,100482.0
1893,125695.0
1894,117280.0
1895,148791.0
1896,137457.0
1897,122927.0
1898,113291.0
1899,164682.0
1900,163566.0
1901,185035.0
1902,139943.0
1903,218557.0
1904,148337.0
1905,195299.0
1906,175795.0
1907,187567.0
1908,124187.0
1909,139228.0
1910,132381.0
1911,213321.0
1912,278892.0
1913,143431.0
1914,81705.0
1915,269548.0
1916,60520.0
1917,273086.0
1918,137879.0
1919,173005.0
1920,167545.0
1921,431346.0
1922,358505.0
1923,209116.0
1924,222232.0
1925,214161.0
1926,392420.0
1927,132680.0
1928,156373.0
1929,121916.0
1930,142507.0
1931,153943.0
1932,150623.0
1933,174664.0
1934,190887.0
1935,171456.0
1936,196354.0
1937,188915.0
1938,161314.0
1939,252942.0
1940,186221.0
1941,183643.0
1942,181054.0
1943,200458.0
1944,357784.0
1945,392401.0
1946,163436.0
1947,285415.0
1948,186120.0
1949,235314.0
1950,184053.0
1951,238118.0
1952,192648.0
1953,164629.0
1954,198092.0
1955,136790.0
1956,314178.0
1957,156388.0
1958,320373.0
1959,130773.0
1960,109267.0
1961,115226.0
1962,98475.0
1963,103450.0
1964,107368.0
1965,130180.0
1966,143990.0
1967,316271.0
1968,401334.0
1969,367842.0
1970,439236.0
1971,410754.0
1972,399636.0
1973,281282.0
1974,352350.0
1975,293353.0
1976,277107.0
1977,380981.0
1978,363090.0
1979,293078.0
1980,197740.0
1981,315460.0
1982,212176.0
1983,202362.0
1984,159338.0
1985,205453.0
1986,217202.0
1987,168507.0
1988,180840.0
1989,187384.0
1990,209229.0
1991,218733.0
1992,203990.0
1993,171963.0
1994,255348.0
1995,186441.0
1996,260703.0
1997,326700.0
1998,312418.0
1999,272581.0
2000,295623.0
2001,250321.0
2002,264608.0
2003,250342.0
2004,266664.0
2005,238039.0
2006,211476.0
2007,253702.0
2008,207767.0
2009,188023.0
2010,199629.0
2011,140701.0
2012,180592.0
2013,180364.0
2014,179658.0
2015,202267.0
2016,184422.0
2017,180197.0
2018,118136.0
2019,134627.0
2020,123376.0
2021,108227.0
2022,179620.0
2023,151220.0
2024,247124.0
2025,336859.0
2026,180410.0
2027,151413.0
2028,166839.0
2029,161134.0
2030,262344.0
2031,227678.0
2032,248530.0
2033,262011.0
2034,166472.0
2035,217262.0
2036,203545.0
2037,208525.0
2038,297682.0
2039,222012.0
2040,308987.0
2041,246052.0
2042,201270.0
2043,158029.0
2044,176150.0
2045,207088.0
2046,136061.0
2047,149898.0
2048,136806.0
2049,134008.0
2050,178524.0
2051,109220.0
2052,127087.0
2053,142412.0
2054,94213.0
2055,149448.0
2056,140755.0
2057,125009.0
2058,200973.0
2059,135698.0
2060,152380.0
2061,183788.0
2062,129035.0
2063,122818.0
2064,134480.0
2065,127089.0
2066,171652.0
2067,118725.0
2068,135800.0
2069,96219.0
2070,115357.0
2071,79290.0
2072,151512.0
2073,150117.0
2074,181922.0
2075,140785.0
2076,141752.0
2077,142569.0
2078,128912.0
2079,139616.0
2080,112792.0
2081,125147.0
2082,116053.0
2083,144789.0
2084,110811.0
2085,122270.0
2086,143126.0
2087,134726.0
2088,91267.0
2089,72056.0
2090,119656.0
2091,101491.0
2092,118186.0
2093,119684.0
2094,99968.0
2095,160403.0
2096,96217.0
2097,85427.0
2098,171333.0
2099,69900.0
2100,89195.0
2101,114108.0
2102,133513.0
2103,107966.0
2104,124176.0
2105,124406.0
2106,75270.0
2107,201911.0
2108,121284.0
2109,111042.0
2110,124701.0
2111,144197.0
2112,135067.0
2113,119195.0
2114,116149.0
2115,157792.0
2116,123725.0
2117,145657.0
2118,122281.0
2119,104747.0
2120,110870.0
2121,92910.0
2122,107339.0
2123,89420.0
2124,173534.0
2125,120171.0
2126,139049.0
2127,135030.0
2128,130020.0
2129,100334.0
2130,146984.0
2131,157817.0
2132,120979.0
2133,121673.0
2134,123186.0
2135,98570.0
2136,83974.0
2137,111487.0
2138,134902.0
2139,159421.0
2140,136211.0
2141,157893.0
2142,122786.0
2143,134857.0
2144,129606.0
2145,135618.0
2146,169745.0
2147,137915.0
2148,131777.0
2149,147535.0
2150,207929.0
2151,120531.0
2152,186261.0
2153,161739.0
2154,111965.0
2155,138991.0
2156,246766.0
2157,229214.0
2158,245658.0
2159,226422.0
2160,189859.0
2161,242058.0
2162,276907.0
2163,336336.0
2164,251013.0
2165,189522.0
2166,156713.0
2167,215817.0
2168,186328.0
2169,194179.0
2170,221805.0
2171,149204.0
2172,148920.0
2173,149495.0
2174,231325.0
2175,292434.0
2176,339117.0
2177,242003.0
2178,220829.0
2179,142406.0
2180,253125.0
2181,192847.0
2182,235632.0
2183,192454.0
2184,127874.0
2185,132600.0
2186,152676.0
2187,157298.0
2188,159788.0
2189,303899.0
2190,83755.0
2191,85090.0
2192,94423.0
2193,105658.0
2194,98674.0
2195,112226.0
2196,113127.0
2197,104710.0
2198,159223.0
2199,187854.0
2200,148103.0
2201,147064.0
2202,226474.0
2203,136808.0
2204,171623.0
2205,108712.0
2206,131461.0
2207,224631.0
2208,272119.0
2209,231079.0
2210,130445.0
2211,114710.0
2212,115254.0
2213,104607.0
2214,137878.0
2215,105066.0
2216,140003.0
2217,82439.0
2218,102111.0
2219,84545.0
2220,88543.0
2221,269548.0
2222,227632.0
2223,300191.0
2224,223488.0
2225,127888.0
2226,193187.0
2227,200192.0
2228,307526.0
2229,249852.0
2230,156604.0
2231,228015.0
2232,189863.0
2233,179492.0
2234,243739.0
2235,218694.0
2236,259240.0
2237,344670.0
2238,204091.0
2239,138790.0
2240,164566.0
2241,137382.0
2242,126523.0
2243,136144.0
2244,106087.0
2245,110837.0
2246,138198.0
2247,109953.0
2248,135020.0
2249,129860.0
2250,142759.0
2251,124316.0
2252,183954.0
2253,161249.0
2254,178730.0
2255,191822.0
2256,182115.0
2257,203277.0
2258,165290.0
2259,168166.0
2260,164563.0
2261,181140.0
2262,196827.0
2263,387457.0
2264,422353.0
2265,168198.0
2266,290764.0
2267,364083.0
2268,404006.0
2269,158162.0
2270,202326.0
2271,228311.0
2272,191095.0
2273,164796.0
2274,164659.0
2275,155935.0
2276,166828.0
2277,183813.0
2278,142627.0
2279,118668.0
2280,113788.0
2281,158868.0
2282,192522.0
2283,110043.0
2284,109432.0
2285,139319.0
2286,128691.0
2287,358388.0
2288,273228.0
2289,337142.0
2290,423929.0
2291,329063.0
2292,407616.0
2293,422281.0
2294,406150.0
2295,387810.0
2296,279890.0
2297,335417.0
2298,300552.0
2299,360065.0
2300,363220.0
2301,309236.0
2302,244894.0
2303,235342.0
2304,236537.0
2305,170243.0
2306,171922.0
2307,177233.0
2308,218785.0
2309,279364.0
2310,202362.0
2311,182842.0
2312,178844.0
2313,182417.0
2314,194600.0
2315,183898.0
2316,199717.0
2317,188335.0
2318,183102.0
2319,187209.0
2320,200383.0
2321,245739.0
2322,170950.0
2323,184621.0
2324,195893.0
2325,205668.0
2326,182929.0
2327,197025.0
2328,217933.0
2329,193912.0
2330,184845.0
2331,333188.0
2332,435929.0
2333,316054.0
2334,259169.0
2335,283970.0
2336,315630.0
2337,209857.0
2338,270579.0
2339,219276.0
2340,399886.0
2341,201255.0
2342,239325.0
2343,211733.0
2344,232519.0
2345,238568.0
2346,211476.0
2347,192078.0
2348,237267.0
2349,185017.0
2350,330467.0
2351,242495.0
2352,250346.0
2353,230502.0
2354,126167.0
2355,132616.0
2356,159590.0
2357,194086.0
2358,197684.0
2359,133879.0
2360,111444.0
2361,141138.0
2362,269450.0
2363,133713.0
2364,175124.0
2365,214118.0
2366,188963.0
2367,235405.0
2368,207861.0
2369,229975.0
2370,168535.0
2371,167354.0
2372,185899.0
2373,303021.0
2374,318722.0
2375,249912.0
2376,274060.0
2377,315543.0
2378,148763.0
2379,194142.0
2380,150521.0
2381,153175.0
2382,196421.0
2383,199706.0
2384,247235.0
2385,168747.0
2386,132234.0
2387,131748.0
2388,117995.0
2389,133194.0
2390,153587.0
2391,148763.0
2392,118823.0
2393,166093.0
2394,132792.0
2395,207033.0
2396,138178.0
2397,235836.0
2398,123476.0
2399,49463.0
2400,52200.0
2401,114522.0
2402,134996.0
2403,132286.0
2404,154632.0
2405,154471.0
2406,136392.0
2407,132181.0
2408,141259.0
2409,125207.0
2410,166567.0
2411,116256.0
2412,146369.0
2413,125034.0
2414,136918.0
2415,128145.0
2416,136804.0
2417,128702.0
2418,123024.0
2419,114952.0
2420,125239.0
2421,149056.0
2422,110587.0
2423,107004.0
2424,164976.0
2425,167100.0
2426,138156.0
2427,133269.0
2428,159156.0
2429,122838.0
2430,135724.0
2431,104561.0
2432,144795.0
2433,150301.0
2434,137191.0
2435,147909.0
2436,122052.0
2437,103196.0
2438,125199.0
2439,115486.0
2440,125991.0
2441,103814.0
2442,97738.0
2443,135122.0
2444,141365.0
2445,80493.0
2446,126054.0
2447,181559.0
2448,146957.0
2449,116839.0
2450,147862.0
2451,122878.0
2452,215313.0
2453,106981.0
2454,127404.0
2455,119943.0
2456,137698.0
2457,128230.0
2458,128163.0
2459,108242.0
2460,135979.0
2461,130664.0
2462,135117.0
2463,120165.0
2464,155104.0
2465,140705.0
2466,108297.0
2467,140762.0
2468,85339.0
2469,78221.0
2470,205403.0
2471,192689.0
2472,162357.0
2473,122910.0
2474,84757.0
2475,227802.0
2476,116598.0
2477,124608.0
2478,158216.0
2479,106227.0
2480,149342.0
2481,117537.0
2482,133259.0
2483,112598.0
2484,122688.0
2485,127212.0
2486,144424.0
2487,163636.0
2488,155661.0
2489,158405.0
2490,137679.0
2491,100995.0
2492,188710.0
2493,156233.0
2494,158346.0
2495,85409.0
2496,210110.0
2497,155332.0
2498,106415.0
2499,92862.0
2500,124225.0
2501,144751.0
2502,160365.0
2503,93553.0
2504,178315.0
2505,215074.0
2506,243722.0
2507,263298.0
2508,241647.0
2509,217846.0
2510,234011.0
2511,176875.0
2512,197491.0
2513,210257.0
2514,248393.0
2515,147670.0
2516,177129.0
2517,142988.0
2518,145353.0
2519,211822.0
2520,214227.0
2521,193653.0
2522,217681.0
2523,128770.0
2524,140716.0
2525,150360.0
2526,128608.0
2527,107402.0
2528,127481.0
2529,121627.0
2530,126529.0
2531,244126.0
2532,213151.0
2533,187411.0
2534,226174.0
2535,316933.0
2536,233947.0
2537,205737.0
2538,187209.0
2539,188372.0
2540,171858.0
2541,180909.0
2542,166942.0
2543,128958.0
2544,125018.0
2545,148388.0
2546,134574.0
2547,148248.0
2548,143799.0
2549,152318.0
2550,230569.0
2551,148932.0
2552,126908.0
2553,78235.0
2554,101470.0
2555,116562.0
2556,109824.0
2557,110042.0
2558,139166.0
2559,115034.0
2560,141812.0
2561,156240.0
2562,148384.0
2563,152200.0
2564,188204.0
2565,143087.0
2566,154993.0
2567,130328.0
2568,185370.0
2569,200058.0
2570,130445.0
2571,152042.0
2572,161839.0
2573,204383.0
2574,285301.0
2575,137905.0
2576,124455.0
2577,140006.0
2578,99483.0
2579,69196.0
2580,103478.0
2581,132744.0
2582,121269.0
2583,251406.0
2584,176651.0
2585,183272.0
2586,216768.0
2587,212893.0
2588,133270.0
2589,158592.0
2590,208169.0
2591,214316.0
2592,195275.0
2593,232986.0
2594,173780.0
2595,206563.0
2596,289791.0
2597,192817.0
2598,264849.0
2599,315097.0
2600,159305.0
2601,159965.0
2602,85969.0
2603,96264.0
2604,92672.0
2605,84693.0
2606,143462.0
2607,211101.0
2608,215816.0
2609,171178.0
2610,112175.0
2611,121105.0
2612,148955.0
2613,138354.0
2614,128966.0
2615,145829.0
2616,140977.0
2617,190111.0
2618,213653.0
2619,190658.0
2620,191689.0
2621,183643.0
2622,177972.0
2623,268520.0
2624,273139.0
2625,294743.0
2626,172879.0
2627,162583.0
2628,453625.0
2629,512775.0
2630,379578.0
2631,474274.0
2632,432164.0
2633,299652.0
2634,415072.0
2635,160273.0
2636,169569.0
2637,171168.0
2638,252317.0
2639,182108.0
2640,147126.0
2641,103855.0
2642,190379.0
2643,111019.0
2644,130127.0
2645,113490.0
2646,97707.0
2647,104751.0
2648,141377.0
2649,148310.0
2650,139426.0
2651,140197.0
2652,364160.0
2653,241379.0
2654,251461.0
2655,370734.0
2656,314733.0
2657,331685.0
2658,284942.0
2659,283797.0
2660,358953.0
2661,338644.0
2662,341361.0
2663,278441.0
2664,266537.0
2665,305397.0
2666,268129.0
2667,178697.0
2668,193200.0
2669,176929.0
2670,286699.0
2671,193331.0
2672,181717.0
2673,205499.0
2674,207804.0
2675,163158.0
2676,189081.0
2677,202158.0
2678,230661.0
2679,272277.0
2680,284143.0
2681,433901.0
2682,319196.0
2683,444585.0
2684,288399.0
2685,332756.0
2686,232221.0
2687,338849.0
2688,217252.0
2689,209685.0
2690,429124.0
2691,187289.0
2692,125799.0
2693,187420.0
2694,132212.0
2695,190037.0
2696,190037.0
2697,184336.0
2698,191924.0
2699,158247.0
2700,150460.0
2701,165223.0
2702,123109.0
2703,145253.0
2704,150568.0
2705,120816.0
2706,120797.0
2707,129283.0
2708,131800.0
2709,110933.0
2710,133490.0
2711,235090.0
2712,411157.0
2713,163454.0
2714,153220.0
2715,168981.0
2716,145560.0
2717,173208.0
2718,230541.0
2719,151822.0
2720,160777.0
2721,133581.0
2722,147515.0
2723,160340.0
2724,128105.0
2725,129082.0
2726,137722.0
2727,172076.0
2728,181822.0
2729,160605.0
2730,149484.0
2731,130976.0
2732,129752.0
2733,163056.0
2734,145142.0
2735,142081.0
2736,139975.0
2737,119112.0
2738,130578.0
2739,164966.0
2740,137906.0
2741,141102.0
2742,155837.0
2743,146983.0
2744,145955.0
2745,144651.0
2746,131241.0
2747,168243.0
2748,131494.0
2749,126742.0
2750,130354.0
2751,129393.0
2752,225434.0
2753,133954.0
2754,215443.0
2755,138303.0
2756,81323.0
2757,63054.0
2758,84886.0
2759,165949.0
2760,134174.0
2761,133583.0
2762,141297.0
2763,171914.0
2764,163297.0
2765,248459.0
2766,129423.0
2767,90853.0
2768,118070.0
2769,126959.0
2770,154614.0
2771,117527.0
2772,111989.0
2773,144379.0
2774,140258.0
2775,119700.0
2776,142086.0
2777,148666.0
2778,121584.0
2779,110606.0
2780,104044.0
2781,96215.0
2782,96690.0
2783,90318.0
2784,133312.0
2785,138823.0
2786,65207.0
2787,128478.0
2788,59971.0
2789,168463.0
2790,100148.0
2791,125426.0
2792,49737.0
2793,159949.0
2794,87260.0
2795,115288.0
2796,86983.0
2797,219334.0
2798,108793.0
2799,116057.0
2800,81451.0
2801,105606.0
2802,137010.0
2803,146369.0
2804,150637.0
2805,118832.0
2806,76989.0
2807,156909.0
2808,155990.0
2809,124468.0
2810,136173.0
2811,155007.0
2812,151299.0
2813,128202.0
2814,133835.0
2815,89604.0
2816,222017.0
2817,148059.0
2818,131442.0
2819,142891.0
2820,149846.0
2821,118188.0
2822,211414.0
2823,324333.0
2824,162448.0
2825,161250.0
2826,129012.0
2827,139484.0
2828,225685.0
2829,183097.0
2830,220646.0
2831,181844.0
2832,239613.0
2833,315810.0
2834,204372.0
2835,205442.0
2836,196928.0
2837,165709.0
2838,155287.0
2839,183718.0
2840,202834.0
2841,198978.0
2842,225218.0
2843,136943.0
2844,151086.0
2845,127372.0
2846,198978.0
2847,194892.0
2848,213165.0
2849,199844.0
2850,303369.0
2851,232846.0
2852,234413.0
2853,233948.0
2854,142406.0
2855,193517.0
2856,191655.0
2857,190037.0
2858,197833.0
2859,107140.0
2860,114853.0
2861,127900.0
2862,185228.0
2863,122099.0
2864,249868.0
2865,144460.0
2866,142123.0
2867,104418.0
2868,97493.0
2869,96387.0
2870,157299.0
2871,93565.0
2872,56843.0
2873,106077.0
2874,139006.0
2875,122995.0
2876,159085.0
2877,135556.0
2878,184730.0
2879,136654.0
2880,108501.0
2881,134370.0
2882,167209.0
2883,204296.0
2884,223756.0
2885,206425.0
2886,221316.0
2887,108185.0
2888,141496.0
2889,56969.0
2890,78397.0
2891,134060.0
2892,56354.0
2893,100785.0
2894,63508.0
2895,282411.0
2896,258385.0
2897,194979.0
2898,138702.0
2899,232777.0
2900,154650.0
2901,217012.0
2902,178940.0
2903,344848.0
2904,311264.0
2905,107102.0
2906,182678.0
2907,122419.0
2908,128909.0
2909,138835.0
2910,78828.0
2911,85969.0
2912,138597.0
2913,94011.0
2914,74842.0
2915,84176.0
2916,90592.0
2917,193662.0
2918,113408.0
2919,236136.0
